011300,성안
012340,뉴인텍
126640,화신정공
004410,서울식품
150900,파수닷컴
013000,세우글로벌
010660,화천기계
012600,청호컴넷
206950,볼빅
049550,잉크테크
210540,디와이파워
115610,이미지스
220180,핸디소프트
023460,CNH
057680,옴니텔
000157,두산2우B
023450,동남합성
032750,삼진
021050,서원
192390,윈하이텍
023960,에쓰씨엔지니어링
180400,엠지메드
093230,이아이디
009320,대우부품
220100,퓨쳐켐
086200,제이앤유글로벌
